g, x, y
15, -0.700603, -4.451941
15, 0.419685, -4.425826
15, 0.460008, -4.465989
15, 0.103612, -2.891601
15, 0.664148, -4.370714
15, 1.292812, -2.840152
15, 1.143020, -3.192570
15, 0.322217, -4.626255
15, 0.076693, -3.468187
15, 0.491798, -2.384671
15, 1.608792, -4.229092
15, 0.676494, -3.878074
15, 1.751497, -4.346534
15, -0.465017, -5.684177
15, 0.340223, -4.200653
15, 0.836525, -4.432442
15, 1.101124, -5.431301
15, -0.259574, -3.713950
15, 0.285990, -4.121589
15, 0.312143, -4.713304
15, 0.237677, -4.265015
15, 0.013343, -4.546358
15, 0.023104, -4.077363
15, 1.220850, -3.856626
15, 0.745410, -4.625599
15, 0.194640, -2.949392
15, 0.019897, -3.898965
15, 0.185512, -2.316590
15, 0.301193, -4.595916
15, -0.098663, -3.683029
15, 1.175378, -3.634387
15, 1.621931, -2.716199
15, 0.033489, -3.741116
15, 1.408778, -4.335358
15, 0.051348, -4.610231
15, -0.102056, -4.367604
15, 0.816387, -3.528718
15, 2.004521, -2.783595
15, 1.618152, -5.429815
15, 0.626340, -3.117441
15, 0.246961, -3.968518
15, -0.081893, -3.657810
15, 0.272594, -3.569991
15, 0.680610, -4.515354
15, 0.251557, -3.015137
15, 0.232446, -4.210229
15, 1.200887, -4.156103
15, 0.742606, -4.436586
15, 0.177662, -5.240933
15, 0.451701, -4.377559
15, 0.774302, -3.513697
15, 0.067895, -3.508276
15, 0.869980, -3.198492
15, 1.236520, -5.982634
15, -0.183210, -4.811845
15, 0.435509, -4.347238
15, -0.160196, -2.822326
15, 0.996756, -3.384568
15, 0.247689, -3.339657
15, 0.915645, -4.011603
15, 0.080087, -4.539393
15, 0.620408, -5.477075
15, -0.847663, -4.857219
15, 0.587901, -4.697339
15, -0.175475, -4.157402
15, 1.583203, -3.730905
15, -0.170986, -3.828722
15, 0.529451, -3.525665
15, 0.440116, -4.878988
15, 0.261118, -2.882766
15, -0.373003, -3.056496
15, 0.710531, -4.569150
15, 0.962129, -2.904312
15, -0.757199, -4.559415
15, -0.646141, -5.757106
15, 0.739495, -4.761091
15, -0.100165, -4.013449
15, -0.035415, -2.895592
15, 0.956237, -3.501284
15, -0.221543, -3.861060
15, 1.191014, -2.711420
15, 0.384118, -4.316739
15, 1.047646, -4.383938
15, 0.516454, -4.273893
15, 0.148682, -3.057092
15, 0.340647, -3.289309
15, 0.481753, -3.807975
15, 0.047516, -3.635364
15, 0.181230, -3.083099
15, 0.755543, -5.549216
15, -0.342523, -4.698112
15, 1.987048, -3.538462
15, 0.456290, -3.397381
15, -0.724621, -3.340991
15, -0.101038, -3.195284
15, 0.247973, -4.450207
15, 0.135960, -3.425083
15, 0.357405, -4.621953
15, -0.738474, -5.030260
15, 0.646974, -5.531196
15, 0.538637, -3.008065
15, 0.310378, -4.870533
15, 0.797797, -3.782432
15, 0.906277, -3.873857
15, 0.220915, -4.843911
15, 1.059579, -4.138073
16, 4.121714, -0.629180
16, 4.167066, -1.927834
16, 4.471684, -1.198429
16, 3.112889, -0.709045
16, 3.357057, -2.265265
16, 3.668982, -1.784393
16, 3.219397, -0.778930
16, 3.711046, -0.973398
16, 3.752219, -1.696679
16, 3.362101, -2.056461
16, 3.655597, -1.528787
16, 3.750740, -1.283841
16, 3.285316, -2.343297
16, 4.220645, -2.351965
16, 2.600312, -2.297677
16, 4.347598, -1.748206
16, 3.687737, -0.885426
16, 3.694422, -2.097939
16, 3.144336, -1.350987
16, 2.838227, -1.148290
16, 3.261860, -2.087371
16, 3.987251, -2.496520
16, 3.207905, 0.168247
16, 3.994560, -2.586715
16, 3.290947, -0.949817
16, 3.880029, -0.259273
16, 3.271827, -1.672412
16, 3.612263, -1.278282
16, 3.084382, -1.542729
16, 3.898331, -2.198861
16, 3.092424, -0.792837
16, 4.531213, -1.535544
16, 3.645557, -1.819875
16, 4.849251, -2.627850
16, 3.914896, -2.032419
16, 2.806946, -2.017381
16, 3.625365, -2.255636
16, 3.242138, -3.229657
16, 4.316872, -0.958203
16, 3.707560, -1.383839
16, 4.099880, -1.812634
16, 3.792598, -1.800429
16, 4.242674, -1.867045
16, 2.672631, -1.824718
16, 3.952230, -1.570302
16, 3.309752, -2.109218
16, 3.338919, -2.182321
16, 4.618101, -1.116714
16, 4.081553, -1.193362
16, 3.825156, -1.939514
16, 4.344448, -1.356137
16, 4.258248, -1.136843
16, 2.997058, -2.027850
16, 3.371868, -1.198665
16, 4.346488, -2.854839
16, 3.551256, -1.060309
16, 3.634970, -2.339633
16, 3.785954, -0.669021
16, 3.218706, -1.566933
16, 4.188994, -1.614671
16, 3.637191, -1.973811
16, 3.844454, -2.091915
16, 3.334363, -1.950816
16, 3.982754, -1.123330
16, 3.667640, -2.567138
16, 4.339363, -1.932878
16, 3.004012, -1.579452
16, 4.804049, -1.032785
16, 3.961907, -1.515051
16, 3.657105, -1.942665
16, 3.285953, -1.283031
16, 3.238881, -2.142034
16, 3.602295, -1.553701
16, 3.761860, -1.367616
16, 3.821535, -0.971202
16, 2.421217, -2.555982
16, 4.278924, -2.787965
16, 3.175845, -1.687023
16, 3.038893, -0.860043
16, 5.058069, -1.776248
16, 4.524043, -1.377326
16, 3.261210, -1.997790
16, 4.242085, -2.428923
16, 3.765954, -0.476867
16, 3.528065, -1.401826
16, 3.303550, -1.742729
16, 2.623904, -1.439689
16, 3.410077, -1.141305
16, 3.361627, -2.162533
16, 4.128611, -2.573862
16, 3.194106, -1.918660
16, 4.017390, -1.649968
16, 2.966276, -0.839491
16, 3.978583, -1.659806
16, 4.355089, -1.424194
16, 3.344500, -2.136839
16, 4.022837, -0.028757
16, 4.141729, -1.531707
16, 2.709533, -2.067178
16, 3.407861, -0.702831
16, 2.920562, -1.176381
16, 3.331257, -2.910725
16, 4.120707, -0.525513
16, 2.470163, -2.242073
16, 3.586264, -1.896064
16, 4.012308, -1.198653
16, 3.934782, -0.572418
16, 3.377219, -1.365902
16, 4.564883, -1.309338
16, 3.816511, -0.835684
16, 2.556141, -0.749945
16, 3.645079, 0.317547
16, 3.495762, -1.089378
16, 1.855171, -0.865858
16, 3.191925, -2.082632
16, 2.728688, -0.925688
16, 2.991126, -1.340736
16, 3.692470, -0.964521
16, 2.731517, -1.905844
16, 3.901724, -0.849073
16, 4.326886, -1.660040
16, 3.475612, -1.806943
16, 4.079811, -1.851447
16, 4.014693, -2.158800
16, 4.355185, -0.688208
16, 4.493351, -0.591521
16, 4.528297, -1.837239
16, 3.601196, -2.437449
16, 3.698736, -0.829840
16, 3.191511, -1.458101
16, 4.224210, -0.481631
16, 4.294579, -0.878394
16, 3.743063, -1.717856
16, 3.068110, -0.807011
16, 3.227076, -1.276955
16, 3.961766, -1.473113
16, 4.106370, -1.062529
16, 4.303067, -2.214229
16, 4.178156, -1.363818
16, 3.933803, -1.840238
16, 3.295941, -1.535808
16, 3.286440, -2.552115
16, 3.392110, -1.195386
16, 3.824205, -1.349835
16, 4.260926, -1.977942
16, 3.941468, -0.667454
16, 3.135360, -0.810533
16, 4.144125, -2.014783
16, 3.686183, -2.991422
16, 3.753796, -2.815278
16, 3.934844, -1.594186
16, 3.850385, -1.144374
16, 4.150818, -0.949865
16, 3.472061, -1.705268
16, 3.972818, -2.848176
16, 3.859476, -0.659163
16, 3.312840, -0.146126
16, 3.702729, -0.544579
16, 3.395599, -2.400484
16, 4.115748, -1.051341
16, 4.224955, -0.882104
16, 3.312358, -0.908074
16, 3.411887, -0.213858
16, 4.430119, -1.520474
16, 4.262625, -0.620518
16, 3.152641, -0.570056
16, 3.334546, -1.807278
16, 2.859469, -1.491183
16, 3.909341, -1.294760
16, 3.804206, -2.007173
16, 3.894177, -0.886725
16, 3.571815, -1.443500
16, 4.323212, -1.503881
16, 3.313069, -1.567031
16, 3.476168, -0.482916
16, 3.297461, -2.530708
16, 3.119294, -2.029481
16, 4.187633, -1.326336
16, 3.371889, -0.584858
16, 3.956543, -1.526684
16, 3.532635, -1.528035
16, 3.146208, -1.585834
16, 3.927475, -1.885992
16, 3.045123, -2.133873
16, 3.439506, -0.135855
16, 3.780002, -2.124363
16, 3.769469, -2.134633
16, 3.273459, -2.103657
16, 5.245699, -1.454927
16, 3.510388, -0.565616
16, 2.745489, -1.848727
16, 2.907660, -0.930927
16, 4.005182, -2.316022
16, 3.993724, -2.023893
16, 3.805228, -1.388109
16, 2.809365, -1.232977
16, 3.484417, -2.073534
16, 3.340147, -1.651915
16, 4.380959, -1.796109
16, 3.538632, -0.919345
16, 2.829303, -1.223197
16, 2.523905, -2.649091
16, 3.786844, -1.211284
16, 4.366061, -0.830440
16, 3.176264, -0.624238
16, 3.921038, -1.147429
16, 4.657159, -0.592032
16, 3.873478, -1.111135
16, 3.681716, -1.101607
16, 3.245271, -0.813469
16, 3.925068, -2.211314
16, 4.021410, -2.148733
16, 3.543839, -1.173776
16, 3.927968, -1.537730
16, 4.163937, -0.672665
16, 3.692621, -1.267538
16, 3.890285, -1.650717
16, 3.839658, -1.795981
16, 2.501005, -0.577134
16, 3.947356, -1.968694
16, 3.845478, -1.306455
16, 3.348131, -0.927743
16, 2.701993, -0.717132
16, 4.069398, -1.801554
16, 3.169147, -0.868521
16, 3.768935, -0.209726
16, 3.623932, -0.483507
16, 4.024481, -1.928082
16, 2.493260, -0.497995
16, 3.168374, -1.170926
16, 3.335941, -1.633565
16, 4.071517, -1.819386
16, 4.337760, -1.674844
16, 3.463104, -1.452257
16, 3.129415, -2.069668
16, 3.760339, -1.154695
16, 3.560254, -1.041484
16, 3.594980, -0.950261
16, 3.400473, -2.203812
16, 4.249630, -0.740739
16, 3.267840, -2.438042
16, 4.085396, -0.817099
16, 4.001665, -0.121983
16, 3.627613, -1.407584
16, 3.735539, -2.935419
16, 3.220792, -1.903422
16, 4.011917, -1.624603
16, 3.841928, -2.137160
16, 4.269484, -0.490767
16, 4.323740, -1.919846
16, 4.732546, -1.572352
16, 2.668572, -1.573936
16, 4.060763, -1.989010
16, 4.235301, -1.010120
16, 3.913506, -1.856693
16, 3.286785, -1.262728
16, 3.135547, -1.132537
16, 3.826553, -2.129573
16, 3.965580, -1.201549
16, 3.404248, -2.314254
16, 3.482422, -1.974313
16, 2.519449, -2.546805
16, 3.861596, 0.420997
16, 4.300990, -0.831640
16, 3.526163, -1.996623
16, 2.718974, -1.514869
16, 3.499046, -1.331196
16, 2.879619, -1.363513
16, 3.738421, -1.431538
16, 4.205897, -2.946086
16, 3.005473, -1.234611
16, 3.964667, -2.635813
16, 3.777311, -1.357883
16, 3.449166, -1.531269
16, 3.995190, -1.721446
16, 4.093824, -1.396656
16, 3.281262, -1.437711
16, 3.798960, -1.314112
16, 4.462911, -2.001331
16, 3.599269, -0.546716
16, 3.901768, -1.101079
16, 3.360897, -1.554018
16, 4.105224, -2.387519
16, 3.755396, -2.224641
16, 3.668236, -1.930402
16, 3.817136, -1.921966
16, 3.662753, -0.791493
16, 2.798670, -2.005721
16, 3.760670, -1.893839
16, 3.815271, -1.527935
16, 3.325556, -1.803347
16, 2.540651, -1.993664
16, 3.375073, -0.926255
16, 4.337051, -1.255891
16, 2.697217, -1.031001
16, 3.225172, -2.412560
16, 3.463108, -0.791811
16, 3.860526, -2.360844
16, 3.145771, -2.210131
16, 2.965051, -1.612550
17, 3.820857, 1.369524
17, 3.967779, 2.580880
17, 2.997847, 2.670163
17, 2.212727, 2.268894
17, 2.559563, 1.366683
17, 2.673382, 2.289409
17, 3.436136, 0.190765
17, 3.938224, 0.515827
17, 2.866776, 1.592195
17, 2.719283, 2.178459
17, 2.691477, 3.492543
17, 4.286811, 2.088434
17, 2.029701, 3.238037
17, 2.928847, 1.577509
17, 2.278000, 1.823699
17, 2.806703, 2.106043
17, 3.425965, 2.764096
17, 2.995947, 2.663279
17, 2.713652, 2.721642
17, 3.521905, 1.682275
17, 2.808384, 2.102303
17, 4.374223, 1.533429
17, 2.535655, 2.337615
17, 3.268402, 1.966468
17, 2.769418, 2.212627
17, 3.224509, 2.217251
17, 3.768671, 0.692076
17, 1.976754, 1.560215
17, 3.042250, 1.930740
17, 3.463249, 1.979183
17, 1.983615, 2.686069
17, 2.914957, 2.924604
17, 2.843959, 2.045511
17, 3.554499, 3.144677
17, 3.938898, 1.772107
17, 2.827507, 2.656054
17, 2.704318, 3.312042
17, 1.975473, 2.337217
17, 3.008045, 1.318227
17, 2.636364, 1.670321
17, 3.420853, 2.771156
17, 3.047796, 1.129291
17, 3.116038, 2.059081
17, 2.928782, 2.575699
17, 3.321132, 1.086246
17, 3.037654, 1.848350
17, 3.967709, 1.880661
17, 3.243265, 3.184949
17, 2.529672, 1.389708
17, 2.629196, 1.249629
17, 2.698823, 1.721844
17, 2.346622, 1.352295
17, 2.393312, 2.368172
17, 3.514839, 2.309302
17, 3.012606, 1.587380
17, 1.858919, 1.634701
17, 2.570721, 2.092565
17, 3.002120, 2.604791
17, 3.398024, 2.756886
17, 2.820509, 1.751594
17, 3.447276, 1.833480
17, 2.838005, 2.772439
17, 3.103192, 2.692301
17, 2.152631, 2.147379
17, 2.537789, 0.966052
17, 2.508282, -0.002821
17, 2.333270, 1.277340
17, 2.398079, 2.062783
17, 3.301448, 1.624668
17, 2.278664, 0.894508
17, 3.412777, 3.172796
17, 3.231451, 2.752193
17, 3.044787, 2.346517
17, 2.013033, 2.120596
17, 3.507791, 1.490380
17, 3.226800, 1.571115
17, 1.418230, 3.177310
17, 3.147455, 1.279888
17, 2.828322, 2.674570
17, 3.832704, 2.219602
17, 3.075050, 1.960933
17, 3.328152, 1.296816
17, 1.982878, 2.334894
17, 3.600680, 1.632104
17, 2.503451, 3.049620
17, 2.802564, 2.531339
17, 3.372679, 1.590892
17, 3.287711, 1.058929
17, 2.644184, 1.180178
17, 2.496768, 1.193384
17, 2.828813, 2.313415
17, 2.901857, 1.036337
17, 2.749658, 1.797888
17, 3.554119, 2.413722
17, 2.794403, 1.754801
17, 4.059173, 2.204720
17, 3.255870, 1.249712
17, 3.184194, 2.902011
17, 2.505516, 1.275194
17, 3.604046, 1.288352
17, 3.860600, 2.029176
17, 3.078666, 1.809013
17, 2.225430, 2.077514
17, 2.689876, 1.956011
17, 2.480227, 2.438301
17, 3.002813, 1.815021
17, 2.553974, 1.379597
17, 2.566176, 1.511182
17, 4.145666, 2.142922
17, 2.822579, 2.534582
17, 1.765625, 1.084966
17, 3.111041, 1.555040
17, 2.785465, 1.886241
17, 3.155311, 2.188073
17, 2.732211, 2.384515
17, 3.650361, 2.121235
17, 1.965623, 2.251103
17, 2.622792, 2.521593
17, 3.129091, 1.890152
17, 1.805363, 1.958251
17, 3.332802, 0.784243
17, 2.614215, 1.915645
17, 2.767195, 1.427421
17, 3.101063, 2.170210
17, 3.125699, 1.284318
17, 2.390205, 2.506658
17, 2.749059, 1.937648
17, 2.393810, 2.368808
17, 3.416824, 1.633858
17, 3.874120, 2.935734
17, 2.752499, 2.018331
17, 2.703454, 2.504884
17, 3.878396, 2.265708
17, 3.245144, 1.640144
17, 2.795242, 2.080663
17, 2.957695, 1.643367
17, 2.834747, 1.399387
17, 3.552854, 2.380999
17, 1.432554, 2.606265
17, 1.912609, 1.983396
17, 3.026447, 1.641758
17, 3.391294, 2.262222
17, 3.114316, 1.345197
17, 2.864327, 1.358512
17, 3.483508, 2.573568
17, 2.604870, 1.072313
17, 1.891357, 1.382758
17, 2.692803, 1.952446
17, 2.507994, 2.215843
17, 2.367013, 1.456792
17, 3.342773, 1.811128
17, 3.063040, 2.421327
17, 3.386323, 1.262798
17, 3.449123, 2.550402
17, 2.629061, 2.307085
17, 2.172120, 1.109881
17, 3.236165, 1.941664
17, 3.292187, 1.593448
17, 3.205997, 2.148979
17, 3.799008, 2.686309
17, 5.211192, 4.011710
17, 3.405460, 2.068237
17, 2.969213, 2.778237
17, 3.133405, 1.378311
17, 2.855245, 1.731103
17, 3.088648, 3.308560
17, 4.517532, 2.781804
17, 2.310742, 1.446027
17, 2.744131, 1.603268
17, 3.652927, 2.249088
17, 2.794807, 2.281687
17, 2.959606, 1.868340
17, 3.067089, 2.216450
17, 2.895679, 3.573253
17, 2.093934, 1.549120
17, 2.331216, 1.077210
17, 2.607149, 1.839156
17, 2.758369, 0.707870
17, 3.232488, 2.025802
17, 2.917776, 1.852243
17, 3.114957, 2.663423
17, 2.386224, 2.838208
17, 3.696664, 0.919117
17, 3.574603, 2.476545
17, 3.855330, 2.490944
17, 3.091194, 1.530331
17, 2.792893, 1.934949
17, 2.726281, 1.397400
17, 3.097105, 1.511548
17, 2.320778, 2.691074
17, 3.075134, 1.720794
17, 3.474723, 1.672700
17, 2.133632, 2.302615
17, 2.749565, 1.842652
17, 2.965600, 2.395977
17, 2.868352, 1.745289
17, 3.824486, 1.365015
17, 3.013718, 2.424698
17, 3.019528, 1.642255
17, 2.435929, 1.987904
17, 2.128345, 2.448567
17, 3.218614, 1.613661
17, 2.622414, 2.930499
17, 3.028867, 0.839551
17, 2.446683, 2.542385
17, 2.626672, 2.191452
17, 3.771148, 2.329655
17, 2.756265, 2.156638
17, 2.636031, 2.005403
17, 2.611464, 2.055543
17, 3.290589, 2.451912
17, 2.357542, 1.302762
17, 2.484948, 1.881013
17, 2.776512, 1.371463
17, 3.372435, 1.388784
17, 3.370555, 2.161871
17, 2.175029, 1.780005
17, 3.209064, 2.162797
17, 2.778070, 1.804505
17, 2.932680, 3.267823
17, 2.812105, 1.975582
17, 3.654076, 1.732546
17, 3.502849, 1.055961
17, 2.393512, 2.019915
17, 2.472829, 2.748542
17, 2.695346, 1.067080
17, 2.941167, 1.638184
17, 3.933736, 1.259878
17, 3.018040, 2.600462
17, 2.133512, 1.452755
17, 2.144860, 2.205667
17, 3.277317, 1.762650
17, 3.088256, 1.219984
17, 3.455374, 1.972539
17, 2.202185, 1.676073
17, 3.232203, 2.158657
17, 2.239809, 1.436253
17, 3.379576, 2.439715
17, 3.410512, 2.265838
17, 3.394336, 3.127221
17, 3.888898, 1.415684
17, 3.597213, 1.715864
17, 3.595219, 2.633308
17, 2.769020, 2.154426
17, 2.217699, 0.850703
17, 3.476561, 1.958559
17, 2.443849, 1.404914
17, 2.996724, 2.386977
17, 2.195527, 2.113798
17, 2.593286, 2.918963
17, 2.612991, 2.220662
17, 3.774583, 1.125135
17, 2.718322, 1.870049
17, 4.168087, 1.477305
17, 2.311725, 2.756511
17, 2.612721, 1.277010
17, 3.586860, 3.075484
17, 3.506394, 1.530156
17, 3.359709, 2.446553
17, 2.480264, 2.237437
17, 2.777090, 2.948843
17, 4.024307, 2.111778
17, 0.721293, 1.884400
17, 2.829775, 1.703363
17, 2.781316, 1.970684
17, 2.385325, 0.794331
17, 2.372330, 2.170087
17, 3.312595, 1.805703
17, 3.689489, 1.406750
17, 3.319421, 1.615797
17, 2.990722, 2.890074
17, 2.524291, 1.158161
17, 3.447122, 1.764361
17, 3.209007, 1.941112
17, 2.680611, 2.014217
17, 2.672971, 1.166490
17, 3.548690, 1.864756
17, 2.539039, 2.666742
17, 3.052238, 1.786699
17, 2.689039, 1.812331
17, 2.946248, 1.211436
17, 2.740177, 1.942307
17, 3.497113, 1.201459
17, 4.304943, 2.720459
17, 2.047427, 2.675691
17, 2.629045, 2.783298
17, 2.948948, 2.772007
17, 3.243359, 1.530839
17, 3.253232, 2.133942
17, 2.911250, 2.118865
17, 3.894769, 2.224071
17, 3.405524, 1.939584
17, 3.985401, 2.145569
17, 2.841576, 1.202721
17, 3.032500, 1.870541
17, 3.388167, 1.944049
17, 2.777564, 1.485249
17, 2.732059, 1.909627
17, 2.373626, 1.945639
17, 3.209640, 1.867000
18, -0.051987, 0.796811
18, 0.381881, 0.400154
18, 0.300162, -0.291466
18, -0.712516, 1.003522
18, -0.388598, -0.936168
18, 0.781734, 0.265976
18, -0.048519, 0.631438
18, -1.047176, 0.685502
18, -0.595884, -0.031783
18, -0.008546, 0.229858
18, -0.416727, 1.577764
18, 0.833641, 0.152443
18, -0.730368, -0.142595
18, -0.742119, 1.619743
18, 0.430103, 0.521610
18, -0.833493, 0.538941
18, 0.077484, 1.012262
18, -0.859628, 0.479812
18, 0.195282, 0.651437
18, 0.426091, 0.490961
18, -0.924883, 1.359083
18, -0.244698, 1.187569
18, -1.776570, 1.304688
18, -0.873573, 0.468820
18, -0.493755, 0.775744
18, -0.044162, -0.176271
18, -0.220159, 0.086283
18, 0.140915, 0.633466
18, 0.076996, 0.536068
18, 0.073784, 0.941323
18, -0.991307, 1.005643
18, -0.116014, 0.731175
18, -0.582580, 0.186220
18, -0.417626, 0.844096
18, 0.111549, -0.966171
18, 0.163161, 1.188004
18, -0.069381, 1.242741
18, 0.791705, 0.705147
18, -0.114854, 0.926711
18, 0.325920, 1.129569
18, 0.605953, 0.210448
18, -0.451820, 1.101156
18, -0.457035, 1.399426
18, -0.027198, 0.814547
18, 0.201297, 0.972114
18, 0.338248, 0.984356
18, -0.971961, 1.259154
18, 1.321760, 1.311257
18, -0.694832, 0.966965
18, 0.117842, 0.475916
18, 0.964628, 0.259705
18, -0.281498, 1.645810
18, 0.032421, 0.578869
18, -0.759891, -0.180161
18, 1.673721, 0.682005
18, 0.426295, 0.871206
18, -0.951239, 0.381210
18, -0.342788, 1.206720
18, 0.713754, 0.445274
18, 0.923838, 1.027317
18, 0.242999, 0.695850
18, -0.436975, 0.279166
18, 0.332724, 0.753984
18, 0.138922, 1.763093
18, -0.198502, 0.604836
18, -0.508675, 0.327081
18, -0.831586, 1.113937
18, -0.265070, -0.061190
18, 0.677745, -0.105004
18, -1.827186, 0.499765
18, -0.579808, 1.249606
18, -0.128100, 1.297729
18, 0.343406, 1.576689
18, -0.179840, 1.018339
18, -0.955779, 1.874131
18, 0.262897, 0.870722
18, 0.655933, 1.156810
18, -0.225639, 1.551435
18, -0.346134, 1.904499
18, -1.085736, 1.252475
18, -0.969900, 0.899851
18, -0.953326, 0.773917
18, 0.638034, 0.996965
18, 1.294455, 0.880423
18, 0.262190, 0.680646
18, -0.007662, -0.344125
18, 0.403650, -0.038406
18, 1.043826, -0.394629
18, 0.318110, 0.963398
18, -0.485777, 0.374366
18, -0.738091, 0.395391
18, 0.412674, 0.445680
18, -0.316828, 1.408239
18, 0.710055, -0.219919
18, 0.052452, 0.653619
18, 0.750599, -0.084897
18, 0.432885, 1.766267
18, 0.281046, 0.029749
18, 0.235192, 1.617486
18, 0.322683, 0.078663
18, -0.206646, 0.661669
18, -0.597108, 0.138213
18, -0.518860, -0.141546
18, -1.184150, -0.412507
18, 0.100359, 0.167693
18, -0.784982, -1.412474
18, 0.222207, -0.448755
18, -0.422751, 0.073924
18, -0.759345, -0.086764
18, 0.688388, 1.074925
18, 0.626280, 1.441775
18, 0.315596, -0.164209
18, -0.246984, -0.031356
18, -0.515540, 0.520720
18, -0.881772, 0.136858
18, 0.572019, -0.294001
18, 0.481550, 0.629129
18, -1.062040, 1.112250
18, -0.219825, 0.779041
18, -0.238247, 1.180843
18, -0.219075, 0.184841
18, -0.130363, 0.049507
18, -0.758700, 0.414495
18, -0.187503, 0.818554
18, 0.514319, 0.811111
18, -0.924409, 0.805787
18, 0.455607, 0.705745
18, -1.142802, -0.184186
18, -0.231187, 1.606021
18, 0.831458, 0.984894
18, -0.669188, 1.866001
18, 1.093974, 0.178041
18, 0.236348, -0.207947
18, -0.120728, 0.522864
18, 0.755742, 1.216956
18, -0.122258, -0.871504
18, -1.763127, -0.211075
18, -0.489453, 0.471600
18, -0.006731, 1.665755
18, -0.405352, 1.211432
18, -0.703383, -0.813087
18, -0.361779, 0.933546
18, -0.217869, 0.918755
18, -0.235022, 0.451026
18, 0.482011, 0.655753
18, 1.086551, 1.342033
18, -0.754345, -0.393307
18, 0.200772, 1.079160
18, 0.053832, 0.358812
18, -1.025789, 1.380759
18, -1.060542, 1.417823
18, -0.246345, 1.203503
18, 1.991436, 0.636493
18, 1.042256, 0.525154
18, 0.656904, 0.344420
18, -0.971516, 1.047779
18, 1.013017, 0.101722
18, 0.096329, 0.235636
18, -0.640006, 1.243243
18, -0.797099, 1.742218
18, 0.340226, 0.095222
18, 0.084630, 0.433926
18, 0.030655, 0.274536
18, -1.347226, 0.844951
18, -0.884751, 0.228257
18, -0.290692, 0.627063
18, -0.822422, -0.042848
18, 0.713022, 0.586290
18, 0.482179, 0.392149
18, -0.477215, 0.066652
18, -0.824780, -0.969024
18, 0.746967, 1.378594
18, 0.330842, 1.086324
18, -0.603649, 1.251519
18, -1.097365, 0.291305
18, 0.243187, 1.060683
18, 0.085959, 0.976876
18, 0.712286, 1.071573
18, -1.545973, -0.544883
18, 0.330818, -0.574059
18, -0.285224, 0.700940
18, 0.380384, 0.202084
18, -0.442046, 0.606415
18, -0.437752, -0.436947
18, -1.038032, -0.151914
18, -1.025224, -1.187434
18, -0.411837, 0.697999
18, 0.380986, 0.289772
18, 0.637852, 0.835307
18, -0.086213, 0.832553
18, -0.306568, 1.153710
18, 0.227370, 0.387770
18, -0.147020, 1.111681
18, -0.652058, 1.759771
18, -0.691769, 0.927951
18, -0.046891, 1.975780
18, -0.535089, 0.482510
18, 0.190664, 0.626182
18, 0.478404, 0.971556
18, -0.375696, 0.136949
18, 0.746186, 0.535826
18, -0.083618, 0.786596
18, -1.271264, 1.096389
18, -1.109512, -0.244378
18, -1.441332, 1.119485
18, -0.993506, 0.733191
18, -1.336715, 1.036409
18, 0.859966, 0.974469
18, 0.707070, 0.993021
18, 1.258722, 0.272972
18, -0.313013, 1.687734
18, -0.333352, 1.004979
18, -0.590456, -0.098258
18, -1.069261, 0.697911
18, -0.949687, 0.444414
18, -0.345352, 0.304822
18, -1.201871, 0.178192
18, 0.903515, 0.286660
18, 1.073362, 1.327240
18, 0.684488, 0.083533
18, -0.666753, -0.076602
18, 0.873461, -0.448203
18, 0.244786, 0.475436
18, 0.435193, 0.770845
18, -0.489399, 0.220230
18, 0.633672, 1.076049
18, 0.787451, 1.126662
18, 0.236872, -0.137870
18, 0.312416, -0.904920
18, -0.945746, 1.672565
18, -0.188975, 1.024642
18, -1.263419, 0.657615
18, 0.374418, 0.579009
18, -0.620392, 0.538046
18, -0.674489, 1.699959
18, 0.910914, 0.350732
18, 0.592876, 0.624713
18, -0.116003, 1.289053
18, -0.701420, 0.252532
18, 0.218294, 1.491453
18, -1.176522, -0.622927
18, -0.017844, 0.821212
18, -0.037423, 1.317652
18, 0.213854, 0.861264
18, 0.707721, -0.454491
18, 0.017917, 0.716350
18, 0.543083, 1.062712
18, -0.464572, 0.636174
18, -1.345078, 0.755411
18, -0.339628, 2.017031
18, -0.306323, 0.420986
18, 0.174660, 0.680141
18, -0.276302, -0.051328
18, 0.969575, 1.121157
18, -0.870458, 2.011311
18, 0.035786, 0.719009
18, 0.595926, 1.934242
18, 0.568201, -0.000408
18, 0.800090, 0.753645
18, -0.128614, 0.965394
18, -0.083395, 0.663317
18, 0.335867, 0.922827
18, 0.735706, 0.864621
18, 0.550627, 0.591108
18, -1.175117, 0.773861
18, 0.594864, 0.776346
18, 0.259519, 0.156549
18, -0.848454, 0.146382
18, -0.739244, 0.455718
18, 0.837895, 1.081644
18, -1.887601, 0.725269
18, -0.235476, 1.183908
18, -0.182419, -0.214363
18, 0.176384, 0.177515
18, -0.506253, 0.559859
18, 0.530549, 1.753006
18, -1.419989, 0.856173
18, -0.239404, 0.669155
18, 0.425250, 0.417442
18, 1.087859, 0.339166
18, 0.501420, 0.534547
18, -0.507992, -0.441555
18, -0.331722, 0.776965
18, -0.084095, 0.088163
18, 0.710616, 1.054134
18, 0.110416, 0.451738
18, -1.030769, -0.756459
18, -0.147488, 0.678401
18, -0.487565, 0.540271
18, 0.055661, 0.844450
18, -0.029876, 0.234113
18, -0.371210, -0.024016
18, -0.453025, 0.406509
